dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,expired_rate,expired_units_total,non_expired_negative_days,avg_non_expired_inventory
A036,0.04461509702647369,0.05381506956406522,1.4245014245014245,5,4.413338818152755,97.22481727757322,1468436.0,0,0.0
A037,0.038462850365959984,0.0476468744185414,0.5698005698005698,2,3.8400777602927665,97.74634034391751,298141.0,0,0.0
A038,0.0471441247883273,0.058861491393123376,1.1396011396011396,4,4.795598240026376,97.43401238987272,658689.0,0,0.0
A039,0.0505683367193949,0.05945437474624631,0.8547008547008548,3,5.172190322568639,97.79266314641009,302061.0,0,0.0
A040,0.032233825928920636,0.0423643658473382,1.4245014245014245,5,3.194015903568944,97.21157439715303,1469630.0,0,0.0
A041,0.05096489493878887,0.06206282004432589,1.9943019943019942,7,5.021046415431705,97.22442573702367,1479327.0,0,0.0
A042,0.03972997798084699,0.05185125982836059,1.7094017094017095,6,4.011891252605897,97.23667108735762,1469320.0,0,0.0
A043,0.04156641992093916,0.05243077407523801,1.9943019943019942,7,4.1575132971025806,97.19642526817451,1465968.0,0,0.0
A044,0.04922401211091418,0.057649740305372184,0.8547008547008548,3,4.986042534432216,97.79114177522654,300343.0,0,0.0
A045,0.043769515391191845,0.054878964971104574,0.8547008547008548,3,4.246078756504756,97.41868983578709,660639.0,0,0.0
A046,0.05535033538928123,0.06904949244132093,1.1396011396011396,4,5.41380265101641,97.46256841151117,653737.0,0,0.0
A047,0.05246361820678102,0.06203469223149305,0.8547008547008548,3,5.283927798103223,97.79390648252095,299664.0,0,0.0
A048,0.041301306268374666,0.04949035993791064,1.4245014245014245,5,4.1296168023893545,97.24292254180442,1469713.0,0,0.0
A049,0.046880462022343625,0.060057564061866846,1.1396011396011396,4,4.555769215038916,97.17446766657163,1462226.0,0,0.0
A050,0.04267918777529381,0.05491493075003419,0.8547008547008548,3,4.265586598244046,97.7670178884058,302673.0,0,0.0
A051,0.04141645030921328,0.05386138565776404,1.4245014245014245,5,4.294363800730262,97.42184142831074,661997.0,0,0.0
A052,0.03434560307685234,0.04355822122103208,1.1396011396011396,4,3.4404459115720307,97.2441648168337,1480698.0,0,0.0
A053,0.03687579824841725,0.047362963342421,1.1396011396011396,4,3.6645294086209534,97.77497996281357,301320.0,0,0.0
A054,0.045137575124523134,0.055926512149008394,0.5698005698005698,2,4.417574450969428,97.77743963636128,302013.0,0,0.0
A055,0.0383759384165347,0.04724202969479464,1.4245014245014245,5,3.8835666745345594,97.45931242401852,658171.0,0,0.0
A056,0.03519785012657741,0.04605805062911075,0.8547008547008548,3,3.438245654461865,97.4183562550215,659608.0,0,0.0
A057,0.03847239204681512,0.046950197458335056,1.1396011396011396,4,3.8741806567858674,97.44106669974995,659753.0,0,0.0
A058,0.03778738423996585,0.046431102199236754,1.4245014245014245,5,3.8516010942277648,97.19843505250047,1472497.0,0,0.0
A059,0.04293452404602886,0.055644873489801766,1.7094017094017095,6,4.322752206086617,97.24916430517189,1471198.0,0,0.0
A060,0.04254890980769806,0.05301706761425629,1.7094017094017095,6,4.194274151677668,97.2248930956424,1478322.0,0,0.0
A061,0.04816058512659639,0.05701033775326208,1.9943019943019942,7,4.976751252029988,97.27680309559592,1464119.0,0,0.0
A062,0.0383464145761549,0.047943998127215344,1.1396011396011396,4,3.894823150694251,97.25026907047356,1464697.0,0,0.0
A063,0.03923606645455638,0.04829336416021307,0.8547008547008548,3,3.9207951875838463,97.4613579276247,661940.0,0,0.0
A064,0.03662763638887419,0.045266556433424865,0.8547008547008548,3,3.684980793154062,97.43294682595456,665506.0,0,0.0
A065,0.05456469225125454,0.06803079736791685,1.7094017094017095,6,5.25715669017437,97.16612024259763,1459028.0,0,0.0
A066,0.04849344991593589,0.05806592653812899,1.1396011396011396,4,4.890284205140061,97.78065422566817,300654.0,0,0.0
A067,0.03915441865426946,0.051701561195650794,1.1396011396011396,4,3.888651157881219,97.77071633482632,297529.0,0,0.0
A068,0.05321102250197019,0.061769321332780514,1.4245014245014245,5,5.275706552997777,97.42122639759617,656546.0,0,0.0
A069,0.053734158583865224,0.06745641745772415,0.8547008547008548,3,5.167891378682019,97.74324223356322,300884.0,0,0.0
A070,0.0498008291002899,0.06248072568826769,1.4245014245014245,5,4.813691253044839,97.4117029074754,656475.0,0,0.0
A071,0.03842318690202279,0.047296645145159674,1.4245014245014245,5,3.7907841284408,97.43034905061108,664133.0,0,0.0
A072,0.04107932498207448,0.050578317703454306,0.8547008547008548,3,4.036267313443908,97.41488625174745,659905.0,0,0.0
A073,0.03888362365958771,0.050462723127710475,1.4245014245014245,5,3.8869971536090944,97.19902789752453,1455432.0,0,0.0
A074,0.0514643425800912,0.06282155877943219,0.8547008547008548,3,5.294653449929847,97.80563451415102,302104.0,0,0.0
A075,0.045140759678914795,0.05547494969560491,0.5698005698005698,2,4.462283031527599,97.79853452453354,300708.0,0,0.0
A076,0.0430937691222994,0.050666814504622834,1.1396011396011396,4,4.400713043941787,97.4386721212921,664522.0,0,0.0
A077,0.03764606864079668,0.048475537592775744,0.8547008547008548,3,3.75172010810536,97.7610582670617,300932.0,0,0.0
A078,0.044474499861899545,0.055645001032872704,1.1396011396011396,4,4.449356745238983,97.78828583965891,298620.0,0,0.0
A079,0.03384091941870341,0.042969384073858606,0.8547008547008548,3,3.4575587485820716,97.48061298075143,658309.0,0,0.0
A080,0.046065051273933656,0.05592045446250792,0.8547008547008548,3,4.7635046452355025,97.45798310038512,661230.0,0,0.0
A081,0.05753564616854466,0.06836384261535322,0.8547008547008548,3,5.739988978460838,97.4435844001191,654626.0,0,0.0
A082,0.05325252445686787,0.06825457713710516,1.1396011396011396,4,5.223831990472584,97.7883678597067,305131.0,0,0.0
A083,0.03743745160514049,0.04816007191129228,1.9943019943019942,7,3.8566762796075524,97.24036444388656,1456402.0,0,0.0
A084,0.0435747158944657,0.053551899880229514,1.9943019943019942,7,4.435943940982054,97.20393294700007,1463343.0,0,0.0
A085,0.04575935101963693,0.056294140065972345,1.7094017094017095,6,4.717813795579871,97.2013222577637,1472879.0,0,0.0
A086,0.0408710744336505,0.052672534483951816,1.1396011396011396,4,4.129175647486671,97.77369801665532,303031.0,0,0.0
A087,0.046901073513663516,0.06031281251974786,1.9943019943019942,7,4.71237249500677,97.22062979948805,1458465.0,0,0.0
A088,0.04764019155876077,0.05755327830867312,0.8547008547008548,3,4.676487779729182,97.7683277819099,302329.0,0,0.0
A089,0.04053946677958103,0.05447120609371447,1.4245014245014245,5,4.071828416510476,97.44291243952387,662833.0,0,0.0
A090,0.04808603172192005,0.0589417666992534,0.5698005698005698,2,4.880721914039684,97.75677488988069,301608.0,0,0.0
A091,0.047879313591820453,0.06047040301235124,1.1396011396011396,4,4.684267850743562,97.43576117490585,660062.0,0,0.0
