dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,expired_units_total,expired_rate,non_expired_negative_days,avg_non_expired_inventory,total_days,category
C024,0.05614673491365352,0.06760919788957402,0.8547008547008548,3,5.631664215929731,351,351,14,l2,12.812173028230994,15.427802578249091,28697.0,83.36577288440868,0,0.0,351,C
C004,0.056355043981851274,0.06817185830103586,1.1396011396011396,4,5.731467772026023,351,351,14,l2,12.815875557604937,15.503173998020756,25953.0,81.96374431531076,0,0.0,351,C
A098,0.04676196077286673,0.05768585262532213,1.1396011396011396,4,4.693776127133126,351,351,14,l2,12.843951892280728,15.844380854421813,32066.0,82.29014294146329,0,0.0,351,A
B097,0.2693399900314559,0.31946417168031244,1.7094017094017095,6,31.08249802115249,351,351,14,l2,12.853886532811734,15.245995270133658,2681.0,68.93803034199023,0,0.0,351,B
B054,0.30720013568193677,0.38269646395449275,2.564102564102564,9,43.26126398741518,351,351,14,l2,12.926911692370956,16.103779978939766,2082.0,66.49632705206004,0,0.0,351,B
C009,0.058300295578173865,0.07377625657598026,0.5698005698005698,2,5.938466809281036,351,351,14,l2,13.051459617225548,16.516002601056414,32074.0,85.11078678519304,0,0.0,351,C
C032,0.05218464665189648,0.06420088434882223,0.5698005698005698,2,5.291739031362798,351,351,14,l2,13.079167336924893,16.09082677474242,37386.0,85.58674053385835,0,0.0,351,C
A067,0.04854013524593324,0.05893253431825132,0.8547008547008548,3,5.007350712178228,351,351,14,l2,13.085922614762618,15.88760681595114,33950.0,83.42343227835659,0,0.0,351,A
B093,0.2733116169599924,0.337797038848262,1.1396011396011396,4,30.634509350938032,351,351,14,l2,13.087032325488869,16.174800090947976,3628.0,75.02067824648469,0,0.0,351,B
C060,0.04968750099432275,0.06148727643932313,0.5698005698005698,2,4.999828148966721,351,351,14,l2,13.334086805296973,16.500662441383483,38568.0,85.13531411416714,0,0.0,351,C
C069,0.059694937133204826,0.07140072608699671,0.5698005698005698,2,6.118533957804917,351,351,14,l2,13.437143270533847,16.072079679223712,34009.0,85.7903233943797,0,0.0,351,C
