dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,expired_rate,expired_units_total,non_expired_negative_days,avg_non_expired_inventory
D093,0.41848691509398284,0.42692260607601806,1.4245014245014245,5,41.43504216304148,63.44925248900083,58695.0,0,0.0
D094,0.2256724497099999,0.23451153493943427,1.4245014245014245,5,22.351277897157956,67.7135739754799,83178.0,0,0.0
D095,0.2921517343344044,0.29945544521561346,0.5698005698005698,2,28.969570341063523,84.70103969872508,67699.0,0,0.0
D096,0.03938532701137589,0.046690084627281775,1.9943019943019942,7,3.9423671038262684,68.42100404349993,74115.0,0,0.0
D097,0.23386928239166588,0.243869470462482,1.1396011396011396,4,24.585891019354445,78.27577158975369,143193.0,0,0.0
D098,0.23546389973613566,0.24508520216965157,1.4245014245014245,5,23.203479444985284,67.10032981317748,187377.0,0,0.0
D099,0.23556148255332543,0.24311132472873537,0.8547008547008548,3,23.33170099590709,78.31782004586537,58057.0,0,0.0
D100,1.1696272803008503,1.1845626557734639,0.5698005698005698,2,151.62029398807013,91.90238702554537,24140.0,0,0.0
E001,0.12922138078651815,0.17685135767371715,1.1396011396011396,4,12.727289914458344,76.23130256799529,112477.0,0,0.0
E002,0.12786413978586603,0.1748298286900317,0.8547008547008548,3,12.07796710743728,81.41219396346993,75417.0,0,0.0
E003,0.13128782902070696,0.15812621395467633,1.7094017094017095,6,12.992805054671644,72.8165713611979,98815.0,0,0.0
E004,0.13400111739501896,0.18173788907984934,1.4245014245014245,5,12.322987393747244,72.49625333941488,100134.0,0,0.0
E005,0.1534758869934723,0.2325314536019566,1.1396011396011396,4,13.88479193222733,77.17905583009147,58724.0,0,0.0
E006,0.16776239645613436,0.20456437298207808,1.4245014245014245,5,16.969326954539365,74.64202340416041,50199.0,0,0.0
E007,0.24262414648484626,0.33620393307119883,0.8547008547008548,3,21.665141535264425,77.85281426676069,65134.0,0,0.0
E008,0.0853042215401986,0.11262634914306523,0.5698005698005698,2,8.324866708056316,86.51452711797718,41777.0,0,0.0
E009,0.275585025804922,0.3335889659508425,1.1396011396011396,4,27.722288589466853,75.65369318012415,126872.0,0,0.0
E010,0.13795581088473713,0.1782577317288581,0.8547008547008548,3,14.131661304699877,81.28459759530362,77678.0,0,0.0
E011,0.13155828829893892,0.16018749427844128,0.8547008547008548,3,13.1051206827779,81.28040729418203,68330.0,0,0.0
E012,0.10419272500529944,0.1283219169614435,0.8547008547008548,3,10.646534242482,81.30650915258202,69513.0,0,0.0
E013,0.1805689679054839,0.2588121773504884,0.8547008547008548,3,16.162911590291724,80.23403165359001,29758.0,0,0.0
E014,0.17638091233029699,0.23432487787898965,1.1396011396011396,4,16.73833365663566,78.24336528097416,134293.0,0,0.0
E015,0.19643215640111514,0.21745132275217013,1.4245014245014245,5,19.212143730959745,75.071978437098,110295.0,0,0.0
E016,0.19772856108668266,0.2736800729347511,1.9943019943019942,7,18.102855738100725,69.05925332182385,89603.0,0,0.0
E017,0.16303500340525545,0.22499138149352407,1.1396011396011396,4,15.80551844177924,75.5909342775668,55932.0,0,0.0
E018,0.17920124193999226,0.24514003733823522,1.1396011396011396,4,16.014110426860757,75.48259065488003,20920.0,0,0.0
E019,0.15551389902515222,0.21210317863218864,1.9943019943019942,7,14.57853130150067,69.6673174037205,86361.0,0,0.0
E020,0.1499009980246044,0.2041574022200831,0.8547008547008548,3,14.301895830427464,81.87717132274828,28517.0,0,0.0
E021,0.2392424179092106,0.30836087767025566,0.8547008547008548,3,23.039638723047425,80.7307012374779,31510.0,0,0.0
E022,0.1746491323586973,0.22604639911060775,0.8547008547008548,3,16.286886653332918,79.46420119276766,25183.0,0,0.0
E023,0.14798463680751528,0.20158920010974898,1.1396011396011396,4,13.586476084051766,74.12164773166397,47953.0,0,0.0
E024,0.17090131497469135,0.22811289290325953,0.5698005698005698,2,16.60707219448945,86.353247751885,40428.0,0,0.0
E025,0.15921529612900895,0.23818403694499252,0.5698005698005698,2,13.851363212390275,85.70485506811498,42843.0,0,0.0
E026,0.2445620636654396,0.30504999815645745,1.9943019943019942,7,22.492463702953312,65.78438597251723,75879.0,0,0.0
E027,0.14156707876068012,0.20461730867201444,1.1396011396011396,4,13.576265486298924,75.31976522600809,49406.0,0,0.0
E028,0.22082913898118106,0.2838145116804587,1.4245014245014245,5,21.272086692980924,73.75225363880217,50316.0,0,0.0
E029,0.13847503903344585,0.1669308960816675,1.1396011396011396,4,14.13870176677353,77.20247184917723,54095.0,0,0.0
E030,0.13913943124634087,0.19368376574402024,1.4245014245014245,5,12.965792179822355,72.8582156803845,48509.0,0,0.0
E031,0.1780031759649369,0.25226735789748594,1.7094017094017095,6,17.0282190593727,70.06834362363745,93399.0,0,0.0
E032,0.25381712917902804,0.33694394064641997,0.5698005698005698,2,22.52670627159812,85.62514225020863,45145.0,0,0.0
E033,0.19437399849062462,0.2603803726735007,1.7094017094017095,6,19.16435558737329,71.66916648810799,100344.0,0,0.0
E034,0.2251439631151658,0.3032133114402001,0.8547008547008548,3,20.48002990650241,80.75651151985569,29548.0,0,0.0
E035,0.15491525207806428,0.23769125215020898,1.1396011396011396,4,13.58810560278961,75.92057761732852,21030.0,0,0.0
E036,0.13457630048474656,0.18244373583280513,1.7094017094017095,6,12.597170364278579,68.82221550450087,81959.0,0,0.0
E037,0.23341243118385252,0.2948715318643184,0.5698005698005698,2,22.482633914585502,84.33467315422044,39865.0,0,0.0
E038,0.10430252843624299,0.14968330313970554,1.1396011396011396,4,9.763189844666972,75.67874130991584,20683.0,0,0.0
E039,0.15131102141512773,0.21544984969617706,1.1396011396011396,4,13.896936671598697,75.63098098880941,53189.0,0,0.0
E040,0.17251690546072096,0.22430611134359701,0.8547008547008548,3,16.37989063399457,81.02620087336244,29688.0,0,0.0
E041,0.12178051398356438,0.19480263896921757,1.4245014245014245,5,11.094173585931195,71.60649558880522,94232.0,0,0.0
E042,0.19012009497312563,0.2384246859506066,1.9943019943019942,7,18.20927674096578,68.40463318036085,87049.0,0,0.0
E043,0.18900483055368078,0.24244277470908468,1.9943019943019942,7,18.044144537523334,69.86179799756351,86593.0,0,0.0
E044,0.11420778516753624,0.16999886348160614,0.8547008547008548,3,10.621405045385126,80.95689655172413,28173.0,0,0.0
E045,0.19145208212188006,0.2602167447657267,0.5698005698005698,2,17.59255627507465,85.14966401954796,41817.0,0,0.0
E046,0.2315496822500196,0.3249176070750678,1.1396011396011396,4,19.86548138712289,73.07205912290334,118452.0,0,0.0
E047,0.19326025449393328,0.24913262955757012,1.1396011396011396,4,17.600119049904542,75.56619469627518,22255.0,0,0.0
E048,0.1673408291045095,0.22116974774701784,0.8547008547008548,3,15.349890702139016,80.34640147507784,26581.0,0,0.0
E049,0.14283725822116666,0.1898760163045962,1.4245014245014245,5,13.96808734522928,74.40348714699867,108048.0,0,0.0
E050,0.1662526206302568,0.2095905746717011,1.4245014245014245,5,15.589097609561334,72.22644753811052,43684.0,0,0.0
E051,0.14582826791194123,0.19919091864210522,0.5698005698005698,2,13.368826205807382,85.7193647783835,43398.0,0,0.0
E052,0.1730428908319766,0.2071344113248051,1.4245014245014245,5,17.4680412347376,74.83405254892645,113414.0,0,0.0
E053,0.1944329860737873,0.25022512916091577,1.4245014245014245,5,18.659104527800867,75.00105493498587,124417.0,0,0.0
E054,0.1942950904025718,0.24895095093146707,0.8547008547008548,3,19.526664119966473,81.09556227937469,77190.0,0,0.0
E055,0.15322180108655917,0.20180711325899844,0.8547008547008548,3,14.251738467582232,80.15791280466873,28020.0,0,0.0
E056,0.1689613074346497,0.1974712280688854,1.7094017094017095,6,16.502346312113392,69.51066299836198,87418.0,0,0.0
E057,0.28046143139970814,0.37871496989264614,0.5698005698005698,2,26.707161399045386,84.6468633153303,40749.0,0,0.0
E058,0.12463491942533989,0.1793706831949706,1.4245014245014245,5,11.635876320427862,74.15107627300284,48434.0,0,0.0
E059,0.23146589192646647,0.28772930790846246,1.7094017094017095,6,23.310048627159926,69.96300809783746,97024.0,0,0.0
E060,0.1767021985174553,0.2635212031947448,0.5698005698005698,2,15.443670219344177,85.91572939399026,40944.0,0,0.0
E061,0.21980174120371898,0.2943135264748921,1.1396011396011396,4,19.79802638702924,74.97652995364665,51113.0,0,0.0
E062,0.12004419480791037,0.16097645065084684,0.5698005698005698,2,12.325560198996495,86.81060282171869,40610.0,0,0.0
E063,0.10592479234134462,0.1426818398000204,0.8547008547008548,3,10.214506362298478,80.86141433317513,27260.0,0,0.0
E064,0.13643220327876654,0.1857429387694554,1.1396011396011396,4,13.36328996662398,77.69367879930769,60152.0,0,0.0
E065,0.15575902940822214,0.20394816027372475,1.4245014245014245,5,15.36843333618444,72.85038448407602,44811.0,0,0.0
E066,0.19999222654341284,0.2680467460166121,1.4245014245014245,5,20.506181268085093,74.62651019789547,103401.0,0,0.0
E067,0.23815059761569643,0.30442080337160266,1.1396011396011396,4,23.376231726245813,76.2992859360447,24576.0,0,0.0
E068,0.1861086184685525,0.2538481406969589,0.8547008547008548,3,17.212851986468262,81.17003988772345,27472.0,0,0.0
E069,0.11502270006917961,0.1669964904341289,1.4245014245014245,5,10.820957561601634,71.43055523410558,92589.0,0,0.0
E070,0.26293660235326066,0.3229080470262786,1.7094017094017095,6,26.881535754844926,68.79744446463772,98423.0,0,0.0
E071,0.1805423852394518,0.2222797760827225,1.7094017094017095,6,18.732231182372086,73.53037790803776,100730.0,0,0.0
E072,0.11516437601802246,0.16157543300720256,1.4245014245014245,5,10.565071761517938,72.21386034945357,44140.0,0,0.0
E073,0.2054509120004165,0.25298098254207857,1.1396011396011396,4,22.042579460739525,78.55537239622359,26210.0,0,0.0
E074,0.1980111292529044,0.28836897332926564,1.7094017094017095,6,17.041038559044406,69.09021201548902,90104.0,0,0.0
E075,0.19025750401566563,0.27879594573665295,1.7094017094017095,6,16.506189947226087,68.3139300838929,84850.0,0,0.0
E076,0.14666007795005467,0.21485114636718974,0.8547008547008548,3,13.696161069735535,82.10092209716294,74257.0,0,0.0
E077,0.14281336810883588,0.19198230025872953,1.1396011396011396,4,14.013106812188719,76.68943206326384,21335.0,0,0.0
E078,0.18812112664645403,0.25549834930761456,1.4245014245014245,5,17.107732122141996,71.50286311088703,99271.0,0,0.0
E079,0.2700681945833681,0.3219852903039347,1.9943019943019942,7,26.547782685737182,68.42936845129198,90517.0,0,0.0
E080,0.1436963020559517,0.20237029805802995,1.4245014245014245,5,13.052663561277061,71.09252765039116,92239.0,0,0.0
E081,0.17299255465988428,0.2280199474069868,0.5698005698005698,2,16.415942704881044,86.23132571379651,40289.0,0,0.0
E082,0.2032330209119065,0.28621216593833954,1.4245014245014245,5,18.380593146020193,73.77559354493481,52391.0,0,0.0
E083,0.17402782013631252,0.222444901782003,0.5698005698005698,2,17.511098236658174,86.55263693748726,42506.0,0,0.0
E084,0.21757741723444188,0.30335122953173754,0.8547008547008548,3,19.457305501161628,80.69921563692797,76958.0,0,0.0
E085,0.18264330804219192,0.22879383641486614,1.4245014245014245,5,17.52710534200142,73.54772555022217,49491.0,0,0.0
E086,0.0925416961264889,0.13471518181402795,1.4245014245014245,5,8.749003197923951,73.20927732898913,43591.0,0,0.0
E087,0.11981631427760776,0.1613320878047133,1.4245014245014245,5,12.213333367446461,74.0057974790737,45444.0,0,0.0
E088,0.16139235727209236,0.21028123907624335,1.1396011396011396,4,15.768842948723854,77.20030372057707,127091.0,0,0.0
E089,0.11410885535217809,0.14823628937571395,0.5698005698005698,2,11.250976373305516,86.99088145896656,42930.0,0,0.0
E090,0.13253507941892376,0.17636362959785537,1.1396011396011396,4,12.53731410038509,75.87826276893954,20843.0,0,0.0
E091,0.21146145013919826,0.2924179097140048,0.8547008547008548,3,19.288454615254135,78.87038172981646,66860.0,0,0.0
E092,0.15680223690367928,0.19968194395777913,0.5698005698005698,2,14.548480073011651,85.92735494845147,41423.0,0,0.0
E093,0.1342269218168064,0.17574004893231235,0.8547008547008548,3,12.928408764923644,80.26495559676002,65798.0,0,0.0
E094,0.22593631847287785,0.31929050890076466,1.1396011396011396,4,20.342139032318205,74.63935865038552,126713.0,0,0.0
E095,0.1694482160751303,0.24980607725787862,0.8547008547008548,3,14.899260646477664,79.92398686636982,71078.0,0,0.0
E096,0.12351323361170688,0.15357930640038883,1.4245014245014245,5,12.036564338852314,70.89323183102988,40882.0,0,0.0
E097,0.2569202582635498,0.33710426897037127,0.8547008547008548,3,23.181884960088855,79.72892767837162,81943.0,0,0.0
E098,0.11191202910793543,0.145269678018508,1.4245014245014245,5,10.689057083014953,73.5417986067131,46449.0,0,0.0
E099,0.20858165471167284,0.3096341760574621,1.1396011396011396,4,18.135946620715192,73.98301469732812,19078.0,0,0.0
E100,0.11642106990396843,0.17726136703190815,1.7094017094017095,6,10.687581165187364,68.11259523622081,77867.0,0,0.0
