dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,expired_units_total,expired_rate,non_expired_negative_days,avg_non_expired_inventory,total_days,category
C065,0.04908462110846468,0.059155375848053,1.9943019943019942,7,4.971903607446763,351,351,14,l2,69.27056665765174,83.48289776518905,67899.0,65.73882229924675,0,0.0,351,C
D009,0.0521039481552141,0.06375418664931957,1.7094017094017095,6,5.29394908690898,351,351,14,l2,69.29364927323586,84.78743753195364,81464.0,70.89991296779809,0,0.0,351,D
A060,0.04217021225777193,0.05285472807928359,1.1396011396011396,4,4.2313558425783055,351,351,14,l2,69.44845257886196,87.0443585663069,111421.0,72.96630037589553,0,0.0,351,A
A049,0.04110883322117019,0.051992010380177825,1.7094017094017095,6,4.1957477540705,351,351,14,l2,69.54818170577826,87.96040903703339,87741.0,67.36198014633061,0,0.0,351,A
A022,0.04135889291957818,0.05058529476482791,1.1396011396011396,4,4.030119676701446,351,351,14,l2,69.76161184778252,85.32413344456565,111486.0,72.50414593698176,0,0.0,351,A
E097,0.1059354778078602,0.126231962473894,1.1396011396011396,4,10.739317463056706,351,351,14,l2,70.33481924437937,83.81047074303042,59769.0,78.26650603671791,0,0.0,351,E
C042,0.04828175443146716,0.060589150264834316,1.1396011396011396,4,4.85730817228993,351,351,14,l2,70.49645099961147,88.46654627714186,105684.0,74.32015246024993,0,0.0,351,C
C058,0.050714737543927794,0.0606339060614614,1.9943019943019942,7,5.119567799542354,351,351,14,l2,70.49868669760261,84.2873482875915,66713.0,65.68050250068916,0,0.0,351,C
A024,0.042448301963634374,0.053285028685224986,1.4245014245014245,5,4.403480783354196,351,351,14,l2,70.67364125678695,88.71608114933333,96132.0,69.77817780616688,0,0.0,351,A
A062,0.04179724071574551,0.05027424647766343,1.1396011396011396,4,4.162548619334551,351,351,14,l2,70.89324071359322,85.27128097938937,115744.0,73.1395062274488,0,0.0,351,A
C008,0.046220847643562844,0.057683622701412425,1.7094017094017095,6,4.615704109244687,351,351,14,l2,71.16654198844493,88.81585185721717,81243.0,67.7917591495469,0,0.0,351,C
D079,,,1.1396011396011396,4,,0,351,14,l2,71.25492211332536,76.83091314308058,1663.0,100.0,0,0.0,351,D
A001,0.04289032248219517,0.05456390958141055,1.4245014245014245,5,4.273656201279569,351,351,14,l2,71.80634248750623,91.35008906698152,100152.0,70.47349644297144,0,0.0,351,A
C099,0.048807288039150534,0.061122978246394594,1.1396011396011396,4,4.993559416075543,351,351,14,l2,71.94027394447578,90.09318026071567,108996.0,74.64610285103788,0,0.0,351,C
A027,0.042683149535175845,0.05481796752264566,1.4245014245014245,5,4.1952641331775675,351,351,14,l2,72.05718230674242,92.54303683023868,99100.0,70.08436998323916,0,0.0,351,A
C026,0.05638343601523188,0.06826448387968237,1.7094017094017095,6,5.657707443780543,351,351,14,l2,72.84836315109865,88.19888008680398,66175.0,67.07242910137641,0,0.0,351,C
E011,0.10813526678019153,0.12766933837090133,1.1396011396011396,4,10.678384798943224,351,351,14,l2,72.91551796657821,86.08732574440614,60418.0,78.17052658817441,0,0.0,351,E
E090,0.22942165179378204,0.31595037528761905,0.8547008547008548,3,21.18560201970921,351,351,14,l2,73.0939997106748,100.66214962404317,34920.0,81.32656388280776,0,0.0,351,E
A040,0.04364336239275143,0.05395884500254587,1.4245014245014245,5,4.3849144394723805,351,351,14,l2,73.72706780824724,91.15309193083922,95817.0,69.27598473017525,0,0.0,351,A
A041,0.04452897135913213,0.059184234952667794,1.1396011396011396,4,4.484125755078187,351,351,14,l2,74.02744850548005,98.39117705997326,115050.0,73.37700024873558,0,0.0,351,A
C016,0.05151406379993561,0.06338786496295482,1.1396011396011396,4,5.176990148290921,351,351,14,l2,74.15985171558765,91.25342322976078,104167.0,74.25119395537814,0,0.0,351,C
C083,0.04909967632275206,0.06583845302042328,1.1396011396011396,4,4.737534793527165,351,351,14,l2,74.22612093940555,99.53085931225938,106531.0,73.69684475590267,0,0.0,351,C
C028,0.056832597052838496,0.07248078459884594,1.7094017094017095,6,5.709010605579224,351,351,14,l2,74.5496329563104,95.07599807916023,70977.0,68.27862859781438,0,0.0,351,C
A073,0.044991965536084255,0.05568860902671908,1.7094017094017095,6,4.474864865939554,351,351,14,l2,74.73703840943172,92.5054431876229,87645.0,67.83301214330493,0,0.0,351,A
C092,0.05269844115257198,0.06282993556465408,1.9943019943019942,7,5.285405536201511,351,351,14,l2,75.08011470350793,89.514578910424,66994.0,65.15911920323686,0,0.0,351,C
A023,0.04541788270459296,0.05654983546194604,1.9943019943019942,7,4.6535122053885525,351,351,14,l2,75.3383039397737,93.80377151190817,81872.0,66.30331791935602,0,0.0,351,A
C063,0.050672353202733944,0.06478187608351185,1.1396011396011396,4,5.1638350853872925,351,351,14,l2,77.08217735614859,98.54541473049022,114470.0,74.96447258986633,0,0.0,351,C
