dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,category
E093,0.20931424273709187,0.30361399639925124,1.9943019943019942,7,18.250647069166032,351,351,14,asymmetric,145.82881547912018,211.52726579335982,E
E091,0.21212745278044715,0.26829403011197017,0.8547008547008548,3,20.26450601351675,351,351,14,asymmetric,146.9843811701782,185.90253864254208,E
E079,0.09930774429556945,0.15946222174484398,1.7094017094017095,6,8.935680508893721,351,351,14,asymmetric,149.096290193453,239.40958337951824,E
E005,0.21412294347692293,0.2531741269735967,0.8547008547008548,3,22.364343975953165,351,351,14,asymmetric,152.34206889663264,180.1258177567191,E
E028,0.19856776776027343,0.28176876634328146,1.4245014245014245,5,17.930363351573543,351,351,14,asymmetric,152.79478583078202,216.8166505210557,E
E006,0.22146658232111152,0.26884817373173575,1.1396011396011396,4,22.96079485658651,351,351,14,asymmetric,157.55107427966914,191.25828441307164,E
E087,0.20974720728413176,0.28872994602545565,1.7094017094017095,6,18.892635477264445,351,351,14,asymmetric,158.0466121849622,217.5608934037167,E
E056,0.11011585547356254,0.1467968900509463,1.7094017094017095,6,10.789811042393712,351,351,14,asymmetric,160.11974779245466,213.4577342253632,E
E084,0.235124337088511,0.3031697756802198,1.1396011396011396,4,21.45690200459419,351,351,14,asymmetric,163.8153458299749,211.2238242252034,E
E098,0.23104597602473187,0.2800329891962852,1.1396011396011396,4,22.67348551616692,351,351,14,asymmetric,167.43000079130115,202.92897720800664,E
E053,0.11503957274705606,0.14900889668388792,1.4245014245014245,5,11.203750639113688,351,351,14,asymmetric,174.69857077676653,226.28423126131833,E
E094,0.11708427662410703,0.18429427298169973,1.4245014245014245,5,10.62456794646269,351,351,14,asymmetric,177.22890173075373,278.96377325432763,E
E096,0.22653222244338872,0.28377891377501846,1.4245014245014245,5,22.479415959636768,351,351,14,asymmetric,178.61000844598433,223.74633347719382,E
E019,0.1211642290446264,0.17930056212466908,1.1396011396011396,4,11.18435787790314,351,351,14,asymmetric,183.9897803890508,272.27071313927775,E
