dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,category
A030,,,,0,4.093775935257072,351,351,14,l2,28.55660383804652,35.5254703082096,A
C041,,,,0,5.139719996365621,351,351,14,l2,28.601466840619317,36.132565344327574,C
C075,,,,0,4.425083968286059,351,351,14,l2,28.713001187218474,35.396871994498476,C
C079,,,,0,5.087755751657812,351,351,14,l2,28.737852154850536,35.30135930095963,C
A011,,,,0,4.247753423042401,351,351,14,l2,28.76061340578295,35.84208353238601,A
A014,,,,0,4.142068084638697,351,351,14,l2,28.79286107917213,35.88263471992866,A
A009,,,,0,4.229946611565248,351,351,14,l2,28.95809072335768,36.976264110611446,A
E032,,,,0,10.200470812301644,351,351,14,l2,28.99593594420308,38.6699341391785,E
C091,,,,0,5.153012531111586,351,351,14,l2,29.04329708515723,36.41614375561441,C
D063,,,,0,5.619650621239305,351,351,14,l2,29.242610245720044,37.72065178513821,D
E081,,,,0,9.610510193405403,351,351,14,l2,29.327144018114087,50.635019270526676,E
A1,,,,0,3.132748139943818,351,351,14,l2,29.336440832099356,36.23807112131584,A
A076,,,,0,4.448315004745078,351,351,14,l2,29.412966332223494,35.95609314930377,A
A093,,,,0,4.179497687365638,351,351,14,l2,29.488176847436538,36.627951158863006,A
E063,,,,0,10.615364670608967,351,351,14,l2,29.572484424151735,40.1202860689673,E
A012,,,,0,4.1742052020168945,351,351,14,l2,29.587431969712245,38.564977478785934,A
A055,,,,0,4.278558673298034,351,351,14,l2,29.78215867400662,38.60943737127183,A
E083,,,,0,11.408861925897444,351,351,14,l2,30.096018128782625,37.06655533294168,E
A045,,,,0,4.448859724250761,351,351,14,l2,30.484131309937705,37.115581548976806,A
D053,,,,0,,0,351,14,l2,30.600894968266246,31.046529324687963,D
A071,,,,0,4.420149794018487,351,351,14,l2,30.625755191760366,39.51466452006416,A
A5,,,,0,3.3720132928001814,351,351,14,l2,31.06383089515013,38.85837750356028,A
A026,,,,0,4.371090670277831,351,351,14,l2,31.29035327218859,39.151331626433944,A
A070,,,,0,4.726653991399782,351,351,14,l2,31.675851345621812,41.86805381848186,A
C015,,,,0,4.722245523434112,351,351,14,l2,31.73261915564226,38.437055821813935,C
A8,,,,0,4.983478632034871,351,351,14,l2,31.761487317655167,37.23255111901882,A
C090,,,,0,4.985820111034464,351,351,14,l2,32.02706977940861,41.655969724851715,C
A079,,,,0,4.544830961645207,351,351,14,l2,32.031793059113596,41.42083893547906,A
C018,,,,0,5.205860320607729,351,351,14,l2,32.333749469334926,39.966228580935244,C
C012,,,,0,4.900834208626007,351,351,14,l2,32.45185880004195,41.38084973401057,C
C071,,,,0,4.887153562379678,351,351,14,l2,32.48268369711229,42.14943355003966,C
D3,,,,0,24.591187940055253,351,351,14,l2,32.601462354487275,38.69241739809415,D
C006,,,,0,5.191577364141975,351,351,14,l2,32.87984128076867,39.12891539234941,C
A035,,,,0,4.699105978556301,351,351,14,l2,32.9389026537166,41.04490332202851,A
C035,,,,0,4.992973778163362,351,351,14,l2,33.27243660744275,40.448403086716006,C
A081,,,,0,4.982006892675519,351,351,14,l2,33.49919397094069,42.3528549100976,A
C039,,,,0,5.001784378267506,351,351,14,l2,34.25075358390641,41.6824977097808,C
D095,,,,0,6.608283547190738,351,351,14,l2,34.464515492330506,41.99353139821762,D
C074,,,,0,5.589906289606388,351,351,14,l2,34.51734842894715,43.428226218181614,C
D031,,,,0,,0,351,14,l2,34.59925021555517,37.006645130289236,D
C022,,,,0,6.341059478418935,351,351,14,l2,34.67039832911987,41.30439608875084,C
A072,,,,0,5.086761059226789,351,351,14,l2,35.03135182896997,42.566705866726075,A
C096,,,,0,5.870525474696634,351,351,14,l2,35.19023036403371,45.74456404149922,C
E022,,,,0,12.360889752208255,351,351,14,l2,35.23610317743192,52.16938331868986,E
E055,,,,0,10.70573036305246,351,351,14,l2,35.27122406326534,59.6303659540076,E
E062,,,,0,12.159720252905581,351,351,14,l2,35.73296168040333,46.06706683639009,E
E048,,,,0,11.222633492155087,351,351,14,l2,36.69656107016481,57.29817505023391,E
C098,,,,0,6.074445177286375,351,351,14,l2,36.88842494341727,46.04428918749945,C
C056,,,,0,5.993075613474772,351,351,14,l2,36.95265042282405,44.73544156566095,C
C084,,,,0,5.941759279330397,351,351,14,l2,37.14579432090599,45.236594214728406,C
E024,,,,0,11.70162665332701,351,351,14,l2,37.381449249135606,55.58411279798039,E
E020,,,,0,12.960167004039771,351,351,14,l2,38.206835780236254,48.47956087560999,E
E090,,,,0,12.962309309094827,351,351,14,l2,38.44321055919547,51.58976625354919,E
D091,,,,0,6.096194307207945,351,351,14,l2,38.68348581131231,50.57992669458171,D
E008,,,,0,14.616625952662346,351,351,14,l2,39.65983118288599,49.80776071474402,E
D017,,,,0,6.93760457709838,351,351,14,l2,40.385069968314106,47.30497191015743,D
E060,,,,0,14.28483637752214,351,351,14,l2,40.894625926696264,55.6955697596988,E
E073,,,,0,14.345714924048009,351,351,14,l2,40.998303618861925,54.630764137354355,E
E034,,,,0,15.211806284485649,351,351,14,l2,41.00976244667716,51.20512468870383,E
E038,,,,0,13.986106253257935,351,351,14,l2,41.0727588431864,54.15807171669538,E
E057,,,,0,14.698837758862382,351,351,14,l2,42.05931205064592,50.7298564653341,E
E047,,,,0,13.891929551283102,351,351,14,l2,43.07597267406497,64.85026073018237,E
E068,,,,0,17.268581425859658,351,351,14,l2,45.51327270229919,63.18609579533138,E
C063,,,,0,3.1692060215203806,351,351,14,l2,45.98836033008733,58.08466437378385,C
D082,,,,0,29.223630980545256,351,351,14,l2,46.61156258140265,57.00475107856272,D
D078,,,,0,4.1337505754808275,351,351,14,l2,50.55416897589674,64.67103119324754,D
D055,,,,0,4.67676929881677,351,351,14,l2,51.43803172704533,63.04016592175778,D
C047,,,,0,3.859322697553167,351,351,14,l2,52.003477555633665,65.14266839941932,C
E028,,,,0,8.083970564186755,351,351,14,l2,52.26310171928319,71.8696371082409,E
E040,,,,0,16.530678704179753,351,351,14,l2,52.29610945847652,71.71053673350549,E
C002,,,,0,3.9710192132174047,351,351,14,l2,52.92892643663881,63.50741325620346,C
C038,,,,0,3.796949043723799,351,351,14,l2,54.09672572674388,71.23688306808654,C
D087,,,,0,,0,351,14,l2,54.872090513558085,57.50616335490834,D
E044,,,,0,16.525098357368755,351,351,14,l2,55.3186087441671,83.49012972450679,E
E037,,,,0,20.361180299475407,351,351,14,l2,56.10770412145449,69.96264398876912,E
C049,,,,0,4.26197363536818,351,351,14,l2,57.193872123075295,69.61172196365918,C
A023,,,,0,3.75360280168395,351,351,14,l2,57.58788175637324,77.71946283917022,A
A007,,,,0,3.5524250514429414,351,351,14,l2,58.01948873439141,71.63551731010726,A
C021,,,,0,4.197522993500955,351,351,14,l2,58.02574548169753,74.63854365186579,C
D100,,,,0,23.304051357666154,351,351,14,l2,58.33788424927444,67.2934202379669,D
A033,,,,0,3.4849256521900083,351,351,14,l2,58.3881816939053,73.23019371045415,A
E092,,,,0,22.172549342758284,351,351,14,l2,58.487398110291856,76.53149914051745,E
D059,,,,0,5.052065239085531,351,351,14,l2,58.797187202789466,70.96229036773586,D
A041,,,,0,3.473422969719816,351,351,14,l2,60.344905525077934,77.85458214616813,A
C083,,,,0,4.632836144565046,351,351,14,l2,61.816384973878115,75.18473402562779,C
E095,,,,0,8.570534161487402,351,351,14,l2,62.088030787862465,97.79736612444542,E
C033,,,,0,4.429259656824096,351,351,14,l2,62.207623580089596,78.75739509364442,C
A042,,,,0,3.6886526658292063,351,351,14,l2,62.35852579448078,78.54380967757574,A
E096,,,,0,9.152007669925379,351,351,14,l2,62.380809545136216,90.437953235079,E
A040,,,,0,3.820005376725849,351,351,14,l2,62.916638402011735,80.22194486663636,A
C081,,,,0,4.622121151153231,351,351,14,l2,63.292667570218704,78.27837333874193,C
C085,,,,0,4.961835080417482,351,351,14,l2,63.65992000778433,79.19252412696635,C
A062,,,,0,3.7895504729572322,351,351,14,l2,63.74814009411117,77.04038029069655,A
E087,,,,0,9.200856081706945,351,351,14,l2,64.36575325245575,85.85975508438312,E
D068,,,,0,5.616172838241998,351,351,14,l2,64.43042845473046,77.73579239475194,D
A058,,,,0,3.8403933980734015,351,351,14,l2,64.48239191327042,78.17388253671737,A
C016,,,,0,4.816092143611591,351,351,14,l2,64.55282820558327,80.29006291717954,C
E017,,,,0,9.53268733909846,351,351,14,l2,65.32130514165077,91.66639924287182,E
C095,,,,0,4.60188988425351,351,351,14,l2,65.35310318300293,82.26074249387484,C
C028,,,,0,5.124286118699284,351,351,14,l2,65.44078492507421,79.40566791352175,C
